class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
hands down,0.412944376,0.257027239,-0.191825479,0.999816775,0.421733201,0.238654375,-0.216593176,0.999844193,0.424989939,0.237149239,-0.216650456,0.999854922,0.428515047,0.235644147,-0.216717631,0.999899626,0.417726666,0.240403026,-0.170006856,0.999770522,0.417831093,0.240099266,-0.169956148,0.999726892,0.41803059,0.239636317,-0.169988096,0.999752223,0.44603008,0.240725234,-0.270258605,0.999908328,0.433929205,0.243095741,-0.064216524,0.999686003,0.423442602,0.272315532,-0.209599137,0.999870718,0.417811453,0.271816701,-0.149676621,0.999729276,0.469563782,0.340901226,-0.389660507,0.999986827,0.471825689,0.334060848,0.113599584,0.999028385,0.483168691,0.486205012,-0.433881044,0.991770625,0.490166515,0.471354961,0.153347224,0.058223229,0.464302719,0.616035759,-0.383563042,0.98656863,0.47504577,0.598314643,0.051687222,0.098228984,0.457775682,0.651958406,-0.43445006,0.973987639,0.470040947,0.624822259,0.049956731,0.106058046,0.451334387,0.652370989,-0.428454578,0.973931551,0.476765215,0.624453962,0.005162689,0.106275514,0.452694952,0.641981363,-0.374994814,0.954149127,0.47330761,0.619354308,0.029586028,0.110849641,0.535623908,0.580800891,-0.154339477,0.999672234,0.526386857,0.575408697,0.154368654,0.998232722,0.473761886,0.749593377,-0.133563578,0.954751432,0.469967544,0.712608874,0.258697331,0.400413692,0.521562994,0.941250503,-0.052290589,0.964590907,0.537415981,0.834462166,0.45418635,0.374554068,0.542381525,0.968231559,-0.049447939,0.943484008,0.54215765,0.863511443,0.470010698,0.483272612,0.468843132,0.974992692,-0.156932697,0.956364393,0.469954878,0.848593831,0.447761357,0.505024135
hands down,0.417946398,0.240286902,-0.297009408,0.999832094,0.425475597,0.222806424,-0.303102612,0.999857306,0.42891258,0.221179411,-0.303200901,0.999866903,0.432542175,0.219579384,-0.303313792,0.999907851,0.4210127,0.225533545,-0.266580641,0.999791145,0.420979172,0.225794524,-0.266511559,0.999750793,0.421003908,0.22585538,-0.266483873,0.999773264,0.449626982,0.223577678,-0.27837199,0.999916077,0.436598539,0.225558132,-0.116423145,0.999709725,0.428036749,0.255316466,-0.284008682,0.999881148,0.422153533,0.256292462,-0.237696081,0.999751508,0.469879061,0.319835842,-0.391084492,0.999987721,0.474383444,0.311257362,0.101721361,0.999052286,0.484182298,0.464515597,-0.432636201,0.992437482,0.493451208,0.449162215,0.15383479,0.057250429,0.465552479,0.602266908,-0.382830441,0.987281322,0.488891542,0.565045893,0.046845749,0.096385688,0.461706579,0.638558686,-0.433291018,0.975045204,0.475188732,0.606400251,0.045120317,0.104597181,0.456191599,0.640304267,-0.428306431,0.974947214,0.477387279,0.605413675,0.000754076,0.104938999,0.457261562,0.630159199,-0.372955501,0.955826402,0.476809978,0.595059693,0.025198165,0.108886495,0.52969873,0.566448092,-0.154188693,0.999696314,0.528654218,0.558867037,0.154213563,0.998280346,0.48201853,0.748403966,-0.117698766,0.957465172,0.4889265,0.713616312,0.335451245,0.403783381,0.523469269,0.931619883,-0.03321683,0.967099369,0.54068011,0.821956456,0.544398904,0.388047755,0.542932391,0.961105347,-0.028004143,0.946928144,0.555040359,0.844813168,0.561238587,0.494682282,0.471036494,0.96375376,-0.124057218,0.958999276,0.49598527,0.850967824,0.532191873,0.520479202
hands down,0.429725707,0.197634876,-0.292766094,0.999842227,0.439010471,0.180994034,-0.299622178,0.999865651,0.442699581,0.180069849,-0.29970175,0.999874175,0.446612179,0.17926687,-0.299809277,0.999913037,0.432524502,0.183120832,-0.265079618,0.999805152,0.43165642,0.183444902,-0.265017807,0.999765456,0.4307428,0.183786839,-0.265014887,0.999787211,0.463649422,0.187036291,-0.272084147,0.999920309,0.443904161,0.190051153,-0.129983753,0.999723792,0.4392654,0.215786919,-0.283323616,0.999888659,0.430737972,0.21635659,-0.238009617,0.999768674,0.475636423,0.281943828,-0.373146802,0.999988019,0.477052212,0.278758734,0.068175964,0.999093413,0.48667717,0.427594364,-0.408806086,0.992966115,0.491975129,0.417843491,0.112718619,0.061520148,0.472685248,0.5606727,-0.341252744,0.987734675,0.490680754,0.53087014,0.021120558,0.099512629,0.468989372,0.600531638,-0.381128341,0.975753307,0.47564283,0.576394796,0.014646512,0.108246163,0.46499604,0.603147626,-0.379328638,0.975539029,0.483688444,0.579732955,-0.0227207,0.108889759,0.465964884,0.591915429,-0.335154414,0.957441151,0.479204834,0.56526047,0.002519764,0.112309016,0.520935655,0.536117911,-0.136090368,0.999707103,0.527970552,0.531415224,0.136110425,0.998164654,0.504086137,0.739179373,-0.062662654,0.958629727,0.526214421,0.677761316,0.306855142,0.401597291,0.527541041,0.927446544,0.023664145,0.968232393,0.601679564,0.713018537,0.510751426,0.389970273,0.543538392,0.958023667,0.026164297,0.948770761,0.618268609,0.714385033,0.529038191,0.50862062,0.473258793,0.967137396,-0.083898485,0.959302425,0.592353344,0.745981216,0.513595283,0.523504198
hands down,0.431394517,0.192323044,-0.23345685,0.999834359,0.439056337,0.175834253,-0.244109198,0.99986136,0.442431837,0.175279111,-0.244169146,0.99987334,0.446102381,0.174671039,-0.244247049,0.999909639,0.433079481,0.177923158,-0.211481094,0.999792457,0.432206154,0.178687111,-0.211446732,0.999747992,0.4312976,0.179261521,-0.211427897,0.999760687,0.463348538,0.183373585,-0.229261473,0.999920726,0.44659248,0.184582278,-0.090405002,0.999687254,0.440567732,0.210411072,-0.223910525,0.999884248,0.432875931,0.211225778,-0.183218837,0.999750376,0.479252487,0.276229471,-0.331775278,0.999988675,0.48089233,0.271590739,0.134396508,0.998749375,0.488614231,0.419723421,-0.384371817,0.993610024,0.465720356,0.330525875,0.285081804,0.065309539,0.47585687,0.55689913,-0.351762474,0.988744974,0.450041533,0.285991162,0.323160559,0.107691325,0.472289711,0.592443645,-0.393803596,0.977543294,0.446423352,0.274515957,0.340967357,0.11658968,0.468478441,0.594425023,-0.390704483,0.977288127,0.440226793,0.27196151,0.321205199,0.116851583,0.470425606,0.585030735,-0.345854104,0.960479438,0.441624105,0.278766245,0.314131945,0.118661456,0.518716693,0.529196084,-0.138228983,0.999689758,0.527098179,0.524552703,0.138170496,0.997787654,0.506387413,0.731532276,-0.075377002,0.958345771,0.518491745,0.687507808,0.283277839,0.397944421,0.529774308,0.927113354,0.021249792,0.96828258,0.570572019,0.776700377,0.437706172,0.395480186,0.544816494,0.958511949,0.024079852,0.951116323,0.588164747,0.786085069,0.449765742,0.526138783,0.475928009,0.965542614,-0.077982463,0.95908761,0.541641355,0.816051066,0.40027374,0.531023741
hands down,0.43969813,0.189284042,-0.265036225,0.999842823,0.447999954,0.171944514,-0.264561713,0.999866664,0.451899052,0.171507537,-0.264503717,0.999877155,0.456077278,0.17155394,-0.264558733,0.999911904,0.440822691,0.173114389,-0.241645858,0.999803007,0.439520836,0.17326051,-0.241563484,0.999758899,0.438221604,0.173482209,-0.241625518,0.999771178,0.471993297,0.181145191,-0.245288014,0.99992162,0.453593314,0.181190208,-0.106646702,0.999695122,0.450349271,0.208797321,-0.228766039,0.999887764,0.441267312,0.209726855,-0.209043175,0.99976325,0.481868178,0.278234631,-0.349239498,0.999988019,0.491140932,0.272337377,0.11081636,0.998816907,0.488535583,0.420445353,-0.397165507,0.994088352,0.47864446,0.396674842,0.185558617,0.064574473,0.475507259,0.558099926,-0.355548978,0.989283741,0.470288366,0.478526533,0.113718569,0.106336787,0.472165823,0.594565451,-0.399917543,0.9783656,0.468362093,0.488909274,0.113666967,0.114990659,0.468305737,0.595330358,-0.395513505,0.978048205,0.458134502,0.494023204,0.080362841,0.11547865,0.469947726,0.585099936,-0.348733187,0.962191701,0.469176143,0.488988817,0.096879043,0.117178209,0.507914603,0.534343958,-0.136352718,0.999653101,0.522174239,0.528515756,0.136300728,0.997692883,0.508324981,0.728998244,-0.036229495,0.960624397,0.518461823,0.691698372,0.269113719,0.407812268,0.529485583,0.922427535,0.086373985,0.967741549,0.569604039,0.791470945,0.429420859,0.427627474,0.544797361,0.954430521,0.092521518,0.952854037,0.587506652,0.800584674,0.44139725,0.560204268,0.477646172,0.963818192,-0.003443499,0.957853198,0.537126005,0.823013067,0.390630007,0.559244454
hands down,0.442774683,0.189969093,-0.278778166,0.999848962,0.4502891,0.172323599,-0.281246156,0.999870002,0.454191446,0.171744972,-0.281171769,0.99987942,0.458251297,0.17124109,-0.281218827,0.999912858,0.443730354,0.173297793,-0.254946887,0.999811471,0.442660242,0.173430398,-0.254868686,0.9997679,0.441560507,0.173487946,-0.254952848,0.999779165,0.474541843,0.17890206,-0.254651129,0.999921858,0.456794649,0.17877312,-0.117748357,0.999699831,0.453289658,0.209466159,-0.243178919,0.999890208,0.445201308,0.210208192,-0.222270012,0.9997738,0.483556122,0.275297284,-0.351617694,0.999987662,0.491559803,0.273409456,0.104882941,0.998878837,0.490661472,0.418710798,-0.407268912,0.994561791,0.485648334,0.408322334,0.166272193,0.064342044,0.475138187,0.559065998,-0.371920794,0.989917278,0.475727856,0.51304096,0.07464619,0.105980396,0.47194013,0.597014368,-0.412193924,0.97940737,0.472969353,0.541596055,0.075604312,0.114406399,0.467992127,0.599113405,-0.410306692,0.979061425,0.464942455,0.542793334,0.036303334,0.115124285,0.469472319,0.587682724,-0.366575569,0.964144826,0.476407111,0.536638975,0.055649109,0.116544031,0.504716039,0.533178627,-0.13859728,0.999605298,0.516572595,0.530452013,0.138563275,0.997605026,0.507630527,0.733781397,-0.050688397,0.963236332,0.517455935,0.697203338,0.252543241,0.422111988,0.529136062,0.923996925,0.068470106,0.967843115,0.546340942,0.881882966,0.412917703,0.461239576,0.543893874,0.955345094,0.07379704,0.954352319,0.557793558,0.909771383,0.423184961,0.590923667,0.477284372,0.964524865,-0.024338508,0.957802474,0.532247722,0.892695963,0.361596763,0.58837986
hands down,0.437417924,0.190476075,-0.168779716,0.999843061,0.444659173,0.171586379,-0.196732476,0.999865234,0.448160231,0.171185732,-0.196730927,0.99987632,0.452148855,0.170799702,-0.196757287,0.999910712,0.44026047,0.171606153,-0.149801686,0.99980247,0.440386474,0.171147346,-0.149769455,0.999759495,0.440542161,0.170656249,-0.149801508,0.999774218,0.469000489,0.17720969,-0.255703628,0.999920726,0.457202256,0.176019892,-0.053756781,0.999687552,0.447505176,0.208747402,-0.186689928,0.999891102,0.441682667,0.20865187,-0.127780035,0.999775887,0.485037625,0.273945957,-0.356310785,0.999988556,0.493471533,0.272530705,0.126241729,0.998948097,0.491427809,0.414030582,-0.407568276,0.994992554,0.490345955,0.406376392,0.195931613,0.068612985,0.474730819,0.555713534,-0.371860027,0.990545034,0.478013426,0.525423408,0.11761862,0.110446185,0.47146979,0.592845857,-0.417643249,0.980439961,0.473186404,0.55677706,0.123056136,0.117797509,0.467359543,0.595976293,-0.410592318,0.980038941,0.465491831,0.559326768,0.072420999,0.118833959,0.468846619,0.584579229,-0.365834415,0.96563369,0.47673291,0.552106261,0.094219103,0.120243452,0.50531739,0.528054059,-0.139342189,0.999550462,0.513011932,0.525842786,0.139356688,0.997437596,0.509137928,0.726417363,-0.063320175,0.955338776,0.512193799,0.698817968,0.229981869,0.4075104,0.529421031,0.925450265,0.052268662,0.963365972,0.539122462,0.898487985,0.364109218,0.446329117,0.543924391,0.956008136,0.057308525,0.94868201,0.547519147,0.925384343,0.373280734,0.577257037,0.475641161,0.964771807,-0.04236548,0.952772141,0.490245581,0.91903764,0.301405847,0.583226264
hands down,0.435483515,0.195779145,-0.153596148,0.999836385,0.441220373,0.177432701,-0.182944819,0.999858856,0.443269491,0.176931232,-0.182959706,0.999871433,0.445760429,0.176337883,-0.183002427,0.999907076,0.438319504,0.177323192,-0.13472642,0.99979347,0.437483251,0.176757798,-0.134697303,0.99975127,0.437292159,0.176017717,-0.134740189,0.999770164,0.465793043,0.180012196,-0.253615946,0.999918699,0.454236895,0.179168195,-0.041258253,0.999683022,0.446115673,0.213526279,-0.175415367,0.999890804,0.438878208,0.213552147,-0.11359825,0.999779284,0.483594269,0.274942935,-0.359541148,0.999989271,0.49464345,0.271956295,0.131207779,0.999024034,0.490459532,0.420249522,-0.409093231,0.995310485,0.496423423,0.409177989,0.196678549,0.072818987,0.47464928,0.560538948,-0.367909849,0.990864873,0.483161062,0.53225559,0.12434765,0.112788312,0.471417367,0.598843217,-0.417547375,0.980845869,0.477242082,0.558694601,0.132037863,0.119204067,0.467316866,0.602255166,-0.408430874,0.980364501,0.471728235,0.569427431,0.081652924,0.120368049,0.468920946,0.590619147,-0.361141801,0.965990424,0.479800761,0.553656578,0.101640485,0.121916629,0.507135451,0.531878591,-0.139658973,0.999474108,0.513603747,0.527105629,0.13970241,0.997297168,0.505167425,0.733465433,-0.066447631,0.947634816,0.509222388,0.702492118,0.227498412,0.389903277,0.529806614,0.926181018,0.050776046,0.957234621,0.536244035,0.905498803,0.362440288,0.426043838,0.544185042,0.957889497,0.056120016,0.942137718,0.545993686,0.937144637,0.371612012,0.557377517,0.475596756,0.973508298,-0.043728203,0.945771694,0.484201342,0.933575332,0.298003495,0.568918288
hands down,0.423827797,0.197627679,-0.16035369,0.999791563,0.429277897,0.180289105,-0.190391198,0.999831259,0.430935562,0.179996386,-0.190418392,0.999850631,0.433012545,0.179622024,-0.19047077,0.999892175,0.430066109,0.179795787,-0.141598091,0.999740899,0.431599557,0.179179043,-0.141561642,0.999694288,0.433579057,0.17839092,-0.141601935,0.99971962,0.455602109,0.184325784,-0.253929198,0.99990803,0.453614563,0.182399333,-0.04759879,0.99961406,0.434114456,0.216441572,-0.182239741,0.999874532,0.432734579,0.216445893,-0.119649708,0.999738038,0.483501971,0.276371837,-0.374107391,0.999989986,0.495077312,0.270686269,0.129296139,0.999039531,0.48994875,0.420476884,-0.420469463,0.995566189,0.501890719,0.406279206,0.196380094,0.071070537,0.474959701,0.559345543,-0.371449232,0.991118133,0.489294469,0.532154381,0.123179913,0.109299339,0.471694231,0.598247707,-0.423391432,0.981179833,0.483247697,0.564080477,0.130938053,0.115784906,0.467813641,0.601646423,-0.41135627,0.980612099,0.472074896,0.559328794,0.081983715,0.116987169,0.469692886,0.589440525,-0.363641769,0.966229618,0.484776646,0.559365511,0.100792363,0.118630499,0.508764982,0.531836927,-0.146797091,0.999451399,0.514204025,0.526294887,0.146760136,0.996998727,0.501271367,0.735915482,-0.064909123,0.937918007,0.504875064,0.701954007,0.253840983,0.368104488,0.529679716,0.926495612,0.052158654,0.951360464,0.530108988,0.885726511,0.397532672,0.402067393,0.544282913,0.958747327,0.056918301,0.935147047,0.542735696,0.911810637,0.40887627,0.537057519,0.47705999,0.971952319,-0.044641543,0.938763797,0.484302759,0.919894159,0.314524382,0.551447868
hands down,0.417245775,0.201823205,-0.149443552,0.999772727,0.422375917,0.184483156,-0.179230392,0.999813676,0.423947722,0.184219941,-0.179246515,0.999835193,0.425872087,0.183947191,-0.179293111,0.999880493,0.423661411,0.18424052,-0.13071157,0.999719143,0.425802559,0.183785111,-0.130683511,0.99967134,0.42841357,0.183198616,-0.130740225,0.999703586,0.447707087,0.189680636,-0.253067613,0.999899983,0.450058311,0.187356532,-0.04005459,0.999592423,0.426635176,0.220438316,-0.172954917,0.999865532,0.426874012,0.220655382,-0.110585406,0.999729037,0.48052597,0.280311674,-0.374104589,0.999990225,0.495520771,0.274041444,0.130700961,0.999085724,0.487805933,0.425014436,-0.420307785,0.995726943,0.506547332,0.410655499,0.191206336,0.070786156,0.475238174,0.561834455,-0.359146357,0.99073875,0.493532002,0.534605324,0.120389774,0.104976565,0.471606255,0.601157248,-0.41117987,0.980096221,0.484813601,0.567030549,0.129713207,0.111186333,0.467895806,0.605089486,-0.395748377,0.979343593,0.484932959,0.57231009,0.081290752,0.112356409,0.470308721,0.592478693,-0.350753844,0.963960946,0.489962012,0.559748709,0.098496392,0.1142876,0.509851158,0.533682168,-0.147861332,0.999348521,0.517715037,0.527398467,0.147808746,0.996751904,0.500198305,0.737043917,-0.067107648,0.93315798,0.502581954,0.703647912,0.242165044,0.351820439,0.529561281,0.927377462,0.053757321,0.945708096,0.528689981,0.895764649,0.375403732,0.383700907,0.544444203,0.958584845,0.059699543,0.929314077,0.541834176,0.928849757,0.384808451,0.518872142,0.475352705,0.974096835,-0.040139552,0.932151794,0.478813887,0.930878878,0.311433196,0.534918904
hands down,0.407249451,0.246055856,-0.162452489,0.99972564,0.410383165,0.225874871,-0.191349715,0.999774098,0.412260771,0.224484205,-0.191377789,0.999798715,0.414334536,0.22295998,-0.191438764,0.99985379,0.411096752,0.225568786,-0.143187001,0.999663055,0.41326651,0.224066421,-0.143162832,0.999612987,0.415724665,0.222292408,-0.143238097,0.99966085,0.434818923,0.220834062,-0.265640378,0.999873579,0.436276972,0.218821704,-0.053547949,0.999527216,0.418709129,0.257979929,-0.186754435,0.999837279,0.418903023,0.257465273,-0.125094637,0.999686062,0.475625336,0.30991447,-0.387886971,0.999989212,0.495165914,0.302272677,0.119434439,0.999104261,0.486274481,0.460727274,-0.422036946,0.995214403,0.508767247,0.447037399,0.170769542,0.068932854,0.474942118,0.602217138,-0.348117769,0.988001585,0.493982881,0.566263139,0.113829613,0.100004978,0.471972078,0.638517916,-0.39466238,0.974983931,0.487413734,0.603619635,0.125184804,0.10590931,0.469718754,0.641443849,-0.380602062,0.973890007,0.488038063,0.608800352,0.077625021,0.107012779,0.471119255,0.627306163,-0.340362638,0.955273747,0.491504252,0.592721343,0.09274932,0.109251961,0.514228523,0.567241132,-0.148720905,0.99929744,0.523717046,0.556439459,0.148605093,0.996625721,0.490240335,0.752427638,-0.030195326,0.932253003,0.496112257,0.72868216,0.281339765,0.340698928,0.52797085,0.934384346,0.134348989,0.944161236,0.5202142,0.911310852,0.460386902,0.373136282,0.544526219,0.960175216,0.145981401,0.926324666,0.536243021,0.939497411,0.474868298,0.508487284,0.477200329,0.98930335,0.062010448,0.930000067,0.475034148,0.939299703,0.421723306,0.527789891
hands down,0.403172314,0.267505437,-0.170074463,0.999680638,0.406349272,0.248675525,-0.198456049,0.999742329,0.408541203,0.247514024,-0.198482722,0.999770224,0.410965592,0.2461202,-0.198539168,0.999833465,0.406208277,0.248577222,-0.150558576,0.999618769,0.408105761,0.247427687,-0.150544196,0.999566913,0.410324812,0.24591653,-0.150633022,0.9996261,0.432474554,0.242822096,-0.27514708,0.999852777,0.43245396,0.241450325,-0.059674911,0.999477565,0.415364027,0.280305892,-0.194049746,0.999816298,0.414901495,0.27986443,-0.132904574,0.999641657,0.47332415,0.329601377,-0.394205689,0.999988496,0.492828846,0.320109695,0.103839181,0.999075651,0.485888869,0.483672798,-0.421831846,0.994766653,0.507552624,0.466326803,0.150493473,0.066977255,0.474870503,0.627974927,-0.33494404,0.986205399,0.494415581,0.587295949,0.087163515,0.094894625,0.472409338,0.664141893,-0.379257679,0.971625507,0.487179905,0.626329482,0.09706708,0.100425385,0.470190048,0.667137384,-0.367101401,0.970192313,0.488986343,0.62649858,0.054025013,0.101469576,0.471122891,0.653447986,-0.327240348,0.949273288,0.490980774,0.614809096,0.067137785,0.104079291,0.52142781,0.585686624,-0.148803443,0.999274254,0.529486418,0.573301673,0.148681,0.996310592,0.483171225,0.767772257,-0.027434608,0.933644474,0.496029049,0.731424391,0.311142385,0.331920594,0.526151657,0.942125559,0.135187194,0.944946468,0.511746287,0.899199128,0.522977591,0.361634016,0.54389894,0.965360463,0.145602196,0.924632728,0.537340999,0.89412415,0.541351378,0.500532627,0.472250879,0.981950402,0.060471825,0.92995435,0.47742334,0.90287751,0.511184335,0.519847751
hands down,0.398731023,0.330030501,-0.142884955,0.999701381,0.402447611,0.312737972,-0.170418158,0.999755383,0.404348522,0.311836034,-0.170436949,0.99978143,0.40639624,0.311018825,-0.17048049,0.999841452,0.402481645,0.312301487,-0.121834874,0.999642491,0.404233158,0.311033785,-0.121815979,0.999595881,0.406260639,0.309664369,-0.121904925,0.99965179,0.424787045,0.312758505,-0.250212014,0.999858141,0.426558673,0.310051531,-0.034224216,0.999516726,0.411400557,0.344793469,-0.169425756,0.999825835,0.41116485,0.343374908,-0.107110903,0.999662995,0.46745652,0.400743037,-0.389280558,0.999988914,0.488899887,0.390288025,0.124420002,0.999134839,0.484219968,0.547107279,-0.421588033,0.994593322,0.50889039,0.53100431,0.152151927,0.065340482,0.47414273,0.690235555,-0.340339065,0.985545576,0.494527817,0.673702478,0.083111227,0.091088265,0.469792694,0.726711392,-0.387885898,0.970361292,0.487806618,0.706973672,0.089376569,0.096206106,0.463379949,0.730938256,-0.374362677,0.968852758,0.488112867,0.710710883,0.046081491,0.0970603,0.467420012,0.71880722,-0.332376003,0.946368814,0.490789115,0.698307753,0.062483825,0.100183167,0.528446913,0.63927108,-0.156181455,0.999312341,0.53081131,0.629713953,0.15617916,0.996550083,0.453057587,0.789661407,-0.081849106,0.937760115,0.447982311,0.738957822,0.232123256,0.333037168,0.524264574,0.946603596,0.128360882,0.947020531,0.499063492,0.881803811,0.484461963,0.350543976,0.543961406,0.969104409,0.117928922,0.923994124,0.523362517,0.891437113,0.492570966,0.494874001,0.4717246,0.983876884,0.033611432,0.931392372,0.459482491,0.902747869,0.46612066,0.507067978
